date,year,serial,total_death_missing,cause_of_death,collapsed_cause,collapsed_region,number_children,lon,lat,random
2022-04-21,2022,2022.MMP0402,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,South America,,-70.15067347,-20.20811407,0.12742848023820175
2022-04-22,2022,2022.MMP0404,1,Drowning,Drowning,Central America,,-100.533683,28.79815515,0.6016077365449026
2022-04-16,2022,2022.MMP0407,1,Drowning,Drowning,Central America,,-100.5122816,28.70505078,0.9854180948344717
2022-04-24,2022,2022.MMP0408,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Central America,,-99.61669202,20.2121104,0.4370118153145284
2022-04-24,2022,2022.MMP0409,1,Violence,Violence,South America,,-77.62158474,0.837752035,0.4535146838709183
2022-04-12,2022,2022.MMP0411,1,Drowning,Drowning,Central America,,-100.5111049,28.69742543,0.09149432768329047
2022-04-23,2022,2022.MMP0412,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,South-eastern Asia,1,101.9922317,13.77498859,0.7342872435977756
2022-04-17,2022,2022.MMP0413,1,Violence,Violence,Europe,,26.318703,41.19991871,0.20614166200532913
2022-04-03,2022,2022.MMP0414,1,Accidental death,Accidental death,Europe,,-2.969875,43.25080948,0.7910254326405919
2022-05-01,2022,2022.MMP0415,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Europe,,26.33257,42.66416055,0.15654466596270566
2022-05-01,2022,2022.MMP0416,1,Drowning,Drowning,Mediterranean,,-2.916288,35.28312826,0.9004384298181691
2022-05-05,2022,2022.MMP0419,1,Drowning,Drowning,Central America,,-100.9414584,29.33472955,0.5470083351612085
2022-05-06,2022,2022.MMP0420,1,Accidental death,Accidental death,North America,,-116.9494693,32.54931863,0.6227651183759344
2022-05-06,2022,2022.MMP0423,1,Mixed or unknown,Mixed or unknown,Mediterranean,,15.167232,33.14787681,0.8853796744801135
2022-04-15,2022,2022.MMP0424,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,North America,,-98.112514,26.62944979,0.4096564592466161
2022-04-22,2022,2022.MMP0425,1,Violence,Violence,Central America,,-97.466227,20.48326962,0.3163908545570313
2022-04-29,2022,2022.MMP0427,1,Drowning,Drowning,Central America,,-100.511041,28.69749259,0.11627282407991091
2022-05-01,2022,2022.MMP0428,1,Drowning,Drowning,Central America,,-100.512282,28.70505078,0.016706042375689734
2022-05-03,2022,2022.MMP0429,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Harsh environmental conditions / lack of adequate shelter, food, water",North America,,-99.895202,28.5142065,0.4099593690803156
2022-04-29,2022,2022.MMP0430,1,Drowning,Drowning,Mediterranean,,12.434809,32.81545615,0.8355655341045547
2022-05-05,2022,2022.MMP0433,1,Drowning,Drowning,Central America,,-100.8861965,29.30446461,0.4336013228049991
2022-05-06,2022,2022.MMP0434,1,Accidental death,Accidental death,North America,,-116.9494515,32.54929721,0.5810068810579236
2022-05-05,2022,2022.MMP0436,1,Drowning,Drowning,North America,,-100.9251559,29.32753151,0.9420075304594882
2022-05-09,2022,2022.MMP0437,1,Accidental death,Accidental death,Central America,,-101.728838,20.37768398,0.9267142556885488
2022-05-09,2022,2022.MMP0438,1,Drowning,Drowning,Central America,,-100.51163,28.70097983,0.5575305906243093
2022-05-09,2022,2022.MMP0439,1,Drowning,Drowning,Central America,,-99.53730188,27.59635532,0.6464924542374351
2022-05-08,2022,2022.MMP0440,1,Drowning,Drowning,Caribbean,,-67.89409572,18.08738114,0.7441106537676787
2022-05-09,2022,2022.MMP0441,1,Drowning,Drowning,North America,,-100.4327162,28.60670162,0.8448576646443722
2022-05-09,2022,2022.MMP0442,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Harsh environmental conditions / lack of adequate shelter, food, water",North America,,-99.82253788,29.1890127,0.6611635458915408
2022-05-13,2022,2022.MMP0443,1,Mixed or unknown,Mixed or unknown,Northern Africa,,-15.607249,26.51992749,0.704807015784519
2022-04-18,2022,2022.MMP0444,1,Accidental death,Accidental death,Europe,,-1.7859,43.35019956,0.5274183275920847
2022-05-06,2022,2022.MMP0445,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,South-eastern Asia,,99.752514,11.80198353,0.5060361264646949
2022-05-09,2022,2022.MMP0446,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,South-eastern Asia,,98.447198,17.24432306,0.909607640619462
2022-04-27,2022,2022.MMP0448,1,Violence,Violence,Eastern Africa,,45.557167,9.516309516,0.6935363839332689
2022-05-11,2022,2022.MMP0449,1,Violence,Violence,Europe,,1.941569,50.94064795,0.026787067671759646
2022-03-09,2022,2022.MMP0456,1,Accidental death,Accidental death,Southern Asia,,51.514054,35.6094831,0.2577627179151676
2022-03-09,2022,2022.MMP0457,1,Accidental death,Accidental death,Southern Asia,,51.514054,35.6094831,0.6958168185465528
2022-03-10,2022,2022.MMP0458,1,Accidental death,Accidental death,Southern Asia,,51.706926,32.64139838,0.2870218430899416
2022-03-10,2022,2022.MMP0459,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,51.514054,35.6094831,0.36897690835478536
2022-03-12,2022,2022.MMP0460,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,51.706926,32.64139838,0.5432731640121244
2022-03-13,2022,2022.MMP0461,1,Accidental death,Accidental death,Southern Asia,,51.514054,35.6094831,0.8860866090695831
2022-03-19,2022,2022.MMP0462,1,Accidental death,Accidental death,Southern Asia,,51.706926,32.64139838,0.1743061865454436
2022-03-19,2022,2022.MMP0463,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,50.951497,35.83457043,0.8834299055776538
2022-03-19,2022,2022.MMP0464,1,Accidental death,Accidental death,Southern Asia,,50.951497,35.83457043,0.07398901706565675
2022-03-20,2022,2022.MMP0465,1,Accidental death,Accidental death,Southern Asia,,51.706926,32.64139838,0.950811387826658
2022-03-26,2022,2022.MMP0466,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,1,51.514054,35.6094831,0.4289334473841415
2022-03-26,2022,2022.MMP0467,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,52.553603,29.63447121,0.9558996456097226
2022-03-27,2022,2022.MMP0468,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,51.706926,32.64139838,0.7349203998904912
2022-03-28,2022,2022.MMP0469,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,51.428201,33.98112192,0.2692694722074185
2022-03-28,2022,2022.MMP0470,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,1,51.428201,33.98112192,0.7166244971244429
2022-03-29,2022,2022.MMP0471,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,52.553603,29.63447121,0.7125770511749188
2022-03-30,2022,2022.MMP0472,1,Accidental death,Accidental death,Southern Asia,,48.721392,31.34751177,0.35467247470672403
2022-03-31,2022,2022.MMP0473,1,Accidental death,Accidental death,Southern Asia,,51.514054,35.6094831,0.10975753549749379
2022-03-31,2022,2022.MMP0474,1,Accidental death,Accidental death,Southern Asia,,56.200806,27.1684853,0.18239753338907083
2022-03-31,2022,2022.MMP0475,1,Accidental death,Accidental death,Southern Asia,,51.514054,35.6094831,0.07781256794092539
2022-03-31,2022,2022.MMP0476,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,51.706926,32.64139838,0.31868462861043323
2022-03-31,2022,2022.MMP0477,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,1,51.514054,35.6094831,0.9389338130768068
2022-04-02,2022,2022.MMP0478,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,45.06834,37.54561366,0.7848054660170596
2022-04-03,2022,2022.MMP0479,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,52.553603,29.63447121,0.5079047357192128
2022-04-03,2022,2022.MMP0480,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,51.514054,35.6094831,0.0545581910276558
2022-04-06,2022,2022.MMP0482,1,Accidental death,Accidental death,Southern Asia,,49.427296,37.48139037,0.5798026451888645
2022-04-06,2022,2022.MMP0483,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,51.514054,35.6094831,0.59122849197769
2022-04-06,2022,2022.MMP0484,1,Accidental death,Accidental death,Southern Asia,,51.514054,35.6094831,0.421734739447837
2022-04-07,2022,2022.MMP0485,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,1,51.514054,35.6094831,0.8040435544566895
2022-04-10,2022,2022.MMP0486,1,Accidental death,Accidental death,Southern Asia,,51.514054,35.6094831,0.30806051613464724
2022-04-10,2022,2022.MMP0487,1,Accidental death,Accidental death,Southern Asia,,51.514054,35.6094831,0.5089650159989683
2022-04-10,2022,2022.MMP0488,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,51.514054,35.6094831,0.6907830816959066
2022-04-11,2022,2022.MMP0489,1,Violence,Violence,Southern Asia,1,57.003419,30.27303232,0.8105579601178787
2022-04-12,2022,2022.MMP0490,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,52.348807,36.08360338,0.4259579267167817
2022-04-16,2022,2022.MMP0491,1,Accidental death,Accidental death,Southern Asia,,50.951497,35.83457043,0.7551968562764291
2022-04-16,2022,2022.MMP0492,1,Violence,Violence,Southern Asia,,51.514054,35.6094831,0.4906679176551687
2022-04-16,2022,2022.MMP0493,1,Accidental death,Accidental death,Southern Asia,,52.553603,29.63447121,0.7687758766239619
2022-04-01,2022,2022.MMP0494,1,Violence,Violence,Southern Asia,,45.06834,37.54561366,0.5940716421598575
2022-04-13,2022,2022.MMP0495,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,57.138688,30.26235756,0.4528633575930501
2022-04-14,2022,2022.MMP0496,1,Accidental death,Accidental death,Southern Asia,,57.57054,28.95046741,0.6237124746260538
2022-04-14,2022,2022.MMP0497,1,Violence,Violence,Southern Asia,,51.514054,35.6094831,0.9574598191996166
2022-04-14,2022,2022.MMP0498,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,61.196037,28.23007995,0.5491763232883815
2022-03-14,2022,2022.MMP0499,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,61.196037,28.23007995,0.5192632663030627
2022-04-14,2022,2022.MMP0500,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,57.138688,30.26235756,0.8392489993161658
2022-04-14,2022,2022.MMP0501,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Harsh environmental conditions / lack of adequate shelter, food, water",Southern Asia,,44.371418,38.46812027,0.2070018531691291
2022-04-15,2022,2022.MMP0502,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,52.512362,29.63186286,0.16866407219453072
2022-04-15,2022,2022.MMP0503,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,52.512362,29.63186286,0.8978724451908084
2022-04-15,2022,2022.MMP0504,1,Accidental death,Accidental death,Southern Asia,,52.512362,29.63186286,0.904302258727252
2022-04-16,2022,2022.MMP0505,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,52.512362,29.63186286,0.6575190620670233
2022-04-17,2022,2022.MMP0506,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,60.651375,25.30369277,0.47000303468900495
2022-04-17,2022,2022.MMP0507,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,52.512362,29.63186286,0.7162032608617175
2022-04-18,2022,2022.MMP0508,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,52.512362,29.63186286,0.3642090047790998
2022-04-18,2022,2022.MMP0509,1,Violence,Violence,Southern Asia,1,51.514054,35.6094831,0.33111020859726414
2022-04-18,2022,2022.MMP0510,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,52.512362,29.63186286,0.8632601299358889
2022-04-18,2022,2022.MMP0511,1,Violence,Violence,Southern Asia,,45.06834,37.54561366,0.6309987500796457
2022-04-19,2022,2022.MMP0512,1,Accidental death,Accidental death,Southern Asia,,52.512362,29.63186286,0.4299593062138547
2022-04-19,2022,2022.MMP0513,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,52.512362,29.63186286,0.629998139511567
2022-04-19,2022,2022.MMP0514,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,,60.643822,25.30803805,0.5020082368676375
2022-04-19,2022,2022.MMP0515,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,58.352097,29.09961285,0.8852491096398367
2022-04-20,2022,2022.MMP0516,1,Violence,Violence,Southern Asia,,52.505807,32.2537812,0.04095773788906576
2022-04-20,2022,2022.MMP0517,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,51.514054,35.6094831,0.4078633191717538
2022-04-21,2022,2022.MMP0518,1,Sickness / lack of access to adequate healthcare,Sickness / lack of access to adequate healthcare,Southern Asia,1,52.505807,32.2537812,0.9884888674571781
2022-04-21,2022,2022.MMP0519,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,60.644852,25.30741731,0.8452265621248085
2022-04-21,2022,2022.MMP0520,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,52.512362,29.63186286,0.5225462469549766
2022-04-22,2022,2022.MMP0521,1,Vehicle accident / death linked to hazardous transport,Vehicle accident / death linked to hazardous transport,Southern Asia,,60.684828,27.21161534,0.5385466611392964
