date,serial,total_death_missing,cause_of_death,collapsed_region,number_children,lon,lat,random
2021-03-30,2021.MMP00516,1,Mixed or unknown,North America,,31.69123,-111.88143,0.4850304817814661
2021-04-05,2021.MMP00517,1,Mixed or unknown,North America,,31.8663889,-112.4402777,0.4266079751835221
2021-04-06,2021.MMP00518,1,Mixed or unknown,North America,,31.855917,-112.113467,0.658105102086217
2021-04-06,2021.MMP00519,1,Mixed or unknown,North America,,31.722883,-111.805533,0.722629248022522
2021-04-15,2021.MMP00520,1,Mixed or unknown,North America,,31.685517,-111.776332,0.12657513510313478
2021-04-15,2021.MMP00521,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,31.42974319,-110.9780321,0.750482719637023
2021-04-15,2021.MMP00522,1,Mixed or unknown,North America,,32.44706,-113.10175,0.7795695252302051
2021-04-16,2021.MMP00523,1,Violence,North America,,31.3327,-110.99101,0.10070599535834779
2021-04-22,2021.MMP00531,1,Mixed or unknown,North America,,31.885772,-111.96678,0.20042900479732095
2021-04-25,2021.MMP00532,1,Mixed or unknown,North America,,31.885772,-111.96678,0.11748225584395411
2021-04-26,2021.MMP00533,1,Violence,North America,,32.14593,-113.16837,0.7159314873194802
2021-04-27,2021.MMP00534,1,Mixed or unknown,North America,,32.03135067,-111.2738148,0.7970653052183558
2021-04-28,2021.MMP00535,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,31.680719,-111.083965,0.9203102070941844
2021-04-30,2021.MMP00536,1,Mixed or unknown,North America,,32.036652,-113.094207,0.9720647182769229
2021-05-02,2021.MMP00537,1,Sickness / lack of access to adequate healthcare,North America,,32.0014,-112.170333,0.481734920327169
2021-05-03,2021.MMP00538,1,Mixed or unknown,North America,,31.4814,-109.333,0.980765041242039
2021-05-06,2021.MMP00539,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.405767,-111.682017,0.11342830829462258
2021-05-07,2021.MMP00540,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.406471,-111.88266,0.13360068395761915
2021-05-04,2021.MMP00541,1,Mixed or unknown,North America,,31.90148,-112.45955,0.10266544178434889
2021-05-11,2021.MMP00542,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,31.35874,-109.73311,0.4128538751014712
2021-05-13,2021.MMP00543,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,31.34606,-110.91251,0.6796004613914923
2021-05-14,2021.MMP00544,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,31.939967,-112.144067,0.18876885813691735
2021-05-15,2021.MMP00545,1,Mixed or unknown,North America,,31.93468,-112.89613,0.08782679393143833
2021-05-15,2021.MMP00546,1,Mixed or unknown,North America,,31.4640917,-111.04191,0.7441188806378054
2021-05-18,2021.MMP00547,1,Mixed or unknown,North America,,32.30748,-113.25067,0.4973757077552081
2021-05-19,2021.MMP00549,1,Mixed or unknown,North America,,31.3420069,-109.6304977,0.8499935260359348
2021-05-22,2021.MMP00550,1,Violence,North America,,32.20252803,-111.7138504,0.8731883609661955
2021-05-27,2021.MMP00551,1,Mixed or unknown,North America,,32.352205,-113.3156345,0.0849156471329191
2021-05-27,2021.MMP00552,1,Mixed or unknown,North America,,32.32535,-113.2892805,0.3846429177863073
2021-05-28,2021.MMP00553,1,Violence,North America,,32.02243503,-110.994575,0.8972037520250329
2021-06-04,2021.MMP00554,1,Mixed or unknown,North America,,27.127334,-98.389507,0.08210570498421887
2021-07-17,2021.MMP00555,1,Accidental death,North America,,26.03362,-97.742664,0.38524086131037505
2021-07-18,2021.MMP00567,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Northern Africa,,28.14665169,-13.37244008,0.5841381714636973
2021-07-26,2021.MMP00571,1,Vehicle accident / death linked to hazardous transport,North America,,31.748986,-106.482543,0.29423197635379017
2021-07-23,2021.MMP00572,1,Mixed or unknown,Europe,,44.356577,16.376229,0.7700989939136522
2021-07-25,2021.MMP00576,1,Accidental death,North America,,32.547702,-116.980396,0.3364965515501195
2021-07-26,2021.MMP00577,1,Mixed or unknown,North America,,31.781506,-106.527882,0.09667507897564942
2021-06-03,2021.MMP00578,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,26.931274,-98.145864,0.5902432024033359
2021-05-18,2021.MMP00579,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,27.156479,-98.191523,0.016667192746510073
2021-07-04,2021.MMP00581,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Eastern Africa,,11.3092574,42.92740692,0.7429806413268336
2021-06-12,2021.MMP00582,1,Violence,Eastern Africa,,8.397944801,47.93776988,0.6208074990109143
2021-06-29,2021.MMP00583,1,Drowning,Europe,1,45.03109,16.35569,0.16849911771002302
2021-07-19,2021.MMP00584,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Eastern Africa,,11.3092574,42.92740692,0.5199042786113572
2021-06-15,2021.MMP00585,1,Drowning,Europe,,44.68659195,16.07802428,0.34917795255272654
2021-07-06,2021.MMP00586,1,Drowning,Western Asia,,41.24895894,26.35655359,0.8647300010294972
2021-07-01,2021.MMP00588,1,Vehicle accident / death linked to hazardous transport,Central America,,28.31588041,-100.3774898,0.6303875590030414
2021-07-01,2021.MMP00589,1,"Harsh environmental conditions / lack of adequate shelter, food, water",South America,,19.2683361,-68.63540398,0.7371262904308997
2021-07-02,2021.MMP00590,1,Drowning,Central America,,27.50327832,-99.52799411,0.3234423767285832
2021-07-06,2021.MMP00592,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Central America,,32.61612324,-115.8408434,0.3258624757696664
2021-07-10,2021.MMP00594,1,Drowning,Central America,,26.40729886,-99.04754947,0.2390984306771593
2021-07-11,2021.MMP00595,1,Vehicle accident / death linked to hazardous transport,Central America,,19.17897262,-97.90315729,0.4584727455252684
2021-04-13,2021.MMP00596,1,Drowning,North America,,27.49945981,-99.51176313,0.7317519050733055
2021-06-13,2021.MMP00597,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.45678168,-114.5297033,0.26764348565169316
2021-06-16,2021.MMP00598,1,Accidental death,North America,,25.89925589,-97.49857221,0.3776729849615603
2021-07-16,2021.MMP00599,1,Violence,South America,,11.01191444,-74.81761458,0.9528991989105011
2021-06-20,2021.MMP00600,1,Vehicle accident / death linked to hazardous transport,Central America,,18.11252672,-95.45622108,0.7041506949416265
2021-07-22,2021.MMP00603,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,28.51079403,-99.91022804,0.7142744272491803
2021-06-19,2021.MMP00604,1,Violence,Central America,,26.0987163,-98.27847646,0.07077692762683574
2021-07-23,2021.MMP00605,1,Vehicle accident / death linked to hazardous transport,North America,,29.2631881,-99.84738576,0.18719131275299272
2021-07-23,2021.MMP00606,1,Violence,South America,,11.51977308,-72.8986871,0.5683511106958679
2021-06-24,2021.MMP00607,1,Vehicle accident / death linked to hazardous transport,Central America,,29.36995037,-101.0726338,0.6097107094300283
2021-06-24,2021.MMP00608,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Central America,,31.69140966,-106.4265637,0.19069281114262493
2021-07-26,2021.MMP00609,1,Drowning,Central America,,27.49981976,-99.50114439,0.08379706447306834
2021-03-27,2021.MMP00611,1,Mixed or unknown,Central America,1,15.66661553,-91.99639232,0.4873013345507382
2021-07-27,2021.MMP00612,1,Accidental death,North America,,32.55042921,-116.9361241,0.3280804870123486
2021-07-27,2021.MMP00613,1,Vehicle accident / death linked to hazardous transport,North America,,31.77578307,-106.4644307,0.7297430734955985
2021-07-28,2021.MMP00614,1,Vehicle accident / death linked to hazardous transport,Central America,,28.67780738,-100.5309605,0.891994244165607
2021-06-30,2021.MMP00615,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.59735134,-116.7849622,0.4077319162479123
2021-08-01,2021.MMP00616,1,Violence,Central America,,14.865967,-92.310651,0.20709296746087347
2021-07-31,2021.MMP00617,1,Sickness / lack of access to adequate healthcare,North America,,27.491216,-97.84983,0.6467057433541918
2021-08-01,2021.MMP00618,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.468858,-114.579342,0.6427381280823177
2021-07-03,2021.MMP00622,1,Mixed or unknown,Mediterranean,,39.4519,-0.09907,0.28796306908731273
2021-07-24,2021.MMP00623,1,Mixed or unknown,Mediterranean,,35.90097,-5.29781,0.8347212694911259
2021-07-21,2021.MMP00624,1,Mixed or unknown,Mediterranean,,35.87601,-5.33416,0.4982858763694251
2021-07-23,2021.MMP00625,1,Mixed or unknown,Mediterranean,,35.87667,-5.33532,0.7922759507440491
2021-08-06,2021.MMP00627,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,26.37642,-98.85824,0.672423540629413
2021-08-02,2021.MMP00628,1,Mixed or unknown,North America,,28.50998,-100.32759,0.0761972253006793
2021-07-23,2021.MMP00629,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.20058324,-110.9037255,0.6137072009622537
2021-04-25,2021.MMP00630,1,Vehicle accident / death linked to hazardous transport,North America,,29.42595636,-98.52277691,0.42550478990578444
2021-06-07,2021.MMP00631,1,Accidental death,North America,,31.57152368,-111.3711987,0.675790591614599
2021-06-26,2021.MMP00632,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.65485255,-116.2463698,0.9883907124934825
2021-06-25,2021.MMP00633,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.20058324,-110.9037255,0.499818585790341
2021-06-11,2021.MMP00635,1,Drowning,Mediterranean,,34.29823043,11.45701073,0.4981861508990648
2021-08-08,2021.MMP00638,1,Drowning,Europe,,43.342171,-1.771777,0.6172526993230818
2021-08-04,2021.MMP00639,1,Sickness / lack of access to adequate healthcare,North America,,27.00871835,-98.21819255,0.9086127846556289
2021-08-05,2021.MMP00640,1,Violence,Central America,,16.24278829,-92.34873761,0.886457631568685
2021-08-02,2021.MMP00643,1,Violence,South America,,0.814798535,-77.66457573,0.8339943734841826
2021-07-30,2021.MMP00644,1,Violence,South America,,0.923706344,-77.72794854,0.1414522941062708
2021-07-20,2021.MMP00645,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,31.94160047,-113.0617515,0.15732393876630657
2021-07-31,2021.MMP00646,1,Vehicle accident / death linked to hazardous transport,Central America,,25.34821715,-102.8544973,0.4811353047189104
2021-08-12,2021.MMP00655,1,Sickness / lack of access to adequate healthcare,Europe,,51.10719891,2.006317652,0.8453002517594164
2021-08-12,2021.MMP00656,1,Violence,North America,,28.2610827,-97.28283767,0.25107509362021574
2021-07-31,2021.MMP00658,1,Drowning,Mediterranean,,33.01514348,12.60631099,0.7791549856981497
2021-02-18,2021.MMP00661,1,Drowning,Mediterranean,,33.01514348,12.60631099,0.7266636550854424
2021-07-06,2021.MMP00662,1,Drowning,Mediterranean,,32.796617,12.752589,0.8643997822758662
2021-07-17,2021.MMP00663,1,Drowning,Mediterranean,,32.83925342,13.00863512,0.09885981139376887
2021-07-23,2021.MMP00664,1,Drowning,Mediterranean,,32.88184699,13.10811084,0.11808465152901704
2021-07-29,2021.MMP00665,1,Drowning,Mediterranean,,32.66494504,14.27642337,0.5891259394790982
2021-08-11,2021.MMP00666,1,Mixed or unknown,Eastern Africa,,12.38754931,43.34358371,0.9302986146694112
2021-08-11,2021.MMP00667,1,Mixed or unknown,North America,,26.46599024,-98.15655782,0.8754924055401758
2021-08-09,2021.MMP00668,1,Mixed or unknown,Central America,,8.373099752,-77.78005398,0.4652214614044268
2021-07-18,2021.MMP00669,1,Violence,South America,,7.906213174,-72.49843797,0.6658368396102092
2021-08-07,2021.MMP00670,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,26.37605154,-98.82241169,0.8726598033868247
2021-08-07,2021.MMP00671,1,Violence,Central America,1,14.89881277,-92.26885475,0.15114537795971028
2021-08-15,2021.MMP00678,1,Drowning,Caribbean,,22.50184402,-89.73528634,0.4974052312943944
2021-07-14,2021.MMP00679,1,Vehicle accident / death linked to hazardous transport,Northern Africa,,24.79530743,34.50681773,0.21458012368560664
2021-08-23,2021.MMP00683,1,Drowning,Mediterranean,,32.75483468,13.71666686,0.5458380850062217
2021-08-21,2021.MMP00684,1,Drowning,Mediterranean,,37.99539709,12.32134935,0.9447480784874496
2021-08-22,2021.MMP00686,1,Drowning,Northern Africa,,27.60593193,-14.09434798,0.8749964061284521
2021-08-18,2021.MMP00687,1,Accidental death,Europe,1,53.3853869,-1.461051509,0.9480739651914181
2021-08-14,2021.MMP00688,1,Mixed or unknown,South America,,3.465696606,-76.52190059,0.10204270078307998
2021-08-09,2021.MMP00689,1,Vehicle accident / death linked to hazardous transport,South America,,7.403576138,-79.55944378,0.31338461887580826
2021-08-14,2021.MMP00690,1,Violence,South America,,3.155459107,-76.27819571,0.8000147970949532
2021-08-10,2021.MMP00691,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,31.9174752,-106.1672751,0.6110750439603989
2021-08-17,2021.MMP00692,1,Vehicle accident / death linked to hazardous transport,Central America,,20.25411641,-99.65827089,0.539479119109805
2021-08-13,2021.MMP00693,1,"Harsh environmental conditions / lack of adequate shelter, food, water",Central America,,31.78041958,-106.5499374,0.4860761659716706
2021-08-04,2021.MMP00696,1,Violence,Europe,,54.26406629,25.35429945,0.8614329607486619
2021-08-12,2021.MMP00702,1,Vehicle accident / death linked to hazardous transport,North America,,32.4109064,-106.8592632,0.6592566406780103
2021-08-19,2021.MMP00703,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.54940206,-114.7907489,0.909606694963039
2021-08-21,2021.MMP00704,1,Accidental death,North America,,26.09821363,-98.27543458,0.6460417385609178
2021-08-22,2021.MMP00705,1,Drowning,Central America,,27.52191909,-99.52628485,0.9936220291549747
2021-08-25,2021.MMP00708,1,Drowning,Mediterranean,,32.85868201,12.2449859,0.3337936948850302
2021-08-25,2021.MMP00709,1,Drowning,Mediterranean,,32.75483468,13.71666686,0.06322851941497776
2021-08-06,2021.MMP00713,1,Drowning,Mediterranean,,36.6019598,2.159484877,0.26394908552727436
2021-08-12,2021.MMP00714,1,Drowning,Mediterranean,,36.61983828,2.230056864,0.35999274020083627
2021-08-27,2021.MMP00720,1,Drowning,Mediterranean,,32.79304584,12.60424023,0.48049658221647795
2021-08-25,2021.MMP00725,1,Drowning,Mediterranean,,35.78508672,-5.348679289,0.563167662308486
2021-08-27,2021.MMP00726,1,Drowning,Mediterranean,,35.81506138,5.351325781,0.5414840255533562
2021-08-25,2021.MMP00728,1,Drowning,Mediterranean,,35.876253,-5.32524,0.7067614494532086
2021-06-06,2021.MMP00730,1,Drowning,Mediterranean,1,35.23669182,-3.92228062,0.7157915743081003
2021-08-28,2021.MMP00732,1,Drowning,Western Asia,,41.340419,26.621926,0.7260416118380837
2021-08-19,2021.MMP00736,1,Sickness / lack of access to adequate healthcare,Eastern Africa,,11.96414423,43.28973237,0.8560614616477304
2021-08-27,2021.MMP00737,1,Mixed or unknown,Eastern Africa,1,11.96414423,43.28973237,0.8300122656586728
2021-07-27,2021.MMP00738,1,Mixed or unknown,Mediterranean,,36.46086089,0.602893465,0.3130128828287029
2021-08-25,2021.MMP00740,1,Violence,Europe,,46.105723,19.599011,0.4823304651040772
2021-09-02,2021.MMP00741,1,Drowning,Mediterranean,,35.870894,-5.342543,0.43787790207540067
2021-09-03,2021.MMP00744,1,Accidental death,North America,,27.49942429,-99.49905339,0.09795038477944962
2021-08-27,2021.MMP00745,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,26.29722611,-98.61748442,0.8203213484814664
2021-09-02,2021.MMP00746,1,Vehicle accident / death linked to hazardous transport,North America,,31.05035663,-104.9682547,0.753487950174766
2021-09-08,2021.MMP00748,1,Drowning,Mediterranean,,32.92244735,12.43632908,0.8979340945837044
2021-08-11,2021.MMP00753,1,Drowning,Mediterranean,,35.30057238,-2.94178006,0.2344732167361674
2021-09-02,2021.MMP00754,1,Drowning,Mediterranean,,35.88328026,0.30553089,0.173696389964328
2021-08-14,2021.MMP00758,1,Drowning,Mediterranean,,36.7025268,10.95407552,0.7230557755003639
2021-09-17,2021.MMP00761,1,Vehicle accident / death linked to hazardous transport,Europe,,46.4125556,16.01967708,0.884239020035652
2021-08-22,2021.MMP00763,1,"Harsh environmental conditions / lack of adequate shelter, food, water",South America,,19.26628699,-68.65004072,0.7078135118174047
2021-08-19,2021.MMP00764,1,Drowning,Central America,,28.68442976,-100.5086449,0.8436808752889466
2021-08-23,2021.MMP00765,1,Drowning,Central America,,27.48487755,-99.48012225,0.3116609067675382
2021-08-21,2021.MMP00766,1,Accidental death,North America,,26.10671821,-98.26867505,0.4035289285231862
2021-05-15,2021.MMP00767,1,"Harsh environmental conditions / lack of adequate shelter, food, water",North America,,32.70290613,-114.6899039,0.7588523527385302
